日期,縣市,智能障礙,視覺障礙,聽覺障礙,語言障礙,肢體障礙,身體病弱,嚴重情緒障礙,學習障礙,多重障礙,自閉症,發展遲緩,其他顯著障礙,小計
20081020,南投縣,176,8,8,2,18,17,6,157,7,4,0,5,408
20081020,嘉義市,65,12,22,3,31,20,4,48,5,3,0,10,223
20081020,嘉義縣,171,7,12,3,25,7,2,85,5,3,0,6,326
20081020,基隆市,98,5,8,0,30,15,16,41,8,18,0,2,241
20081020,宜蘭縣,119,6,19,6,28,27,14,173,15,17,0,32,456
20081020,屏東縣,208,8,20,8,36,17,3,156,32,13,0,48,549
20081020,彰化縣,333,20,53,7,57,68,8,412,22,7,0,30,1017
20081020,新北市,518,41,93,6,118,69,34,219,66,104,0,33,1301
20081020,新竹市,205,4,10,3,23,21,10,209,14,21,0,9,529
20081020,新竹縣,101,4,13,1,18,10,6,134,6,3,0,20,316
20081020,桃園市,274,23,64,2,133,39,36,248,48,61,0,55,983
20081020,澎湖縣,43,3,2,0,4,3,0,10,3,0,0,4,72
20081020,臺中市,169,22,56,10,77,73,25,251,22,25,0,20,750
20081020,臺北市,438,39,89,6,191,123,136,386,44,211,0,40,1703
20081020,臺南市,72,17,38,6,43,29,26,313,17,14,0,8,583
20081020,臺東縣,76,5,7,2,23,13,3,100,6,1,0,8,244
20081020,花蓮縣,141,4,5,6,26,28,16,77,14,4,0,7,328
20081020,苗栗縣,204,6,6,4,39,19,4,156,9,7,0,6,460
20081020,連江縣,1,0,0,0,0,0,0,6,0,0,0,0,7
20081020,金門縣,34,0,0,1,4,0,0,13,1,0,0,2,55
20081020,雲林縣,215,15,17,6,41,32,7,87,6,5,0,9,440
20081020,高雄市,219,20,52,14,90,88,29,345,11,38,0,25,931
20090320,南投縣,171,8,9,1,20,17,6,147,7,4,0,6,396
20090320,嘉義市,60,13,22,3,33,21,3,49,5,3,0,9,221
20090320,嘉義縣,171,7,11,3,25,7,3,78,5,3,0,5,318
20090320,基隆市,98,5,7,0,28,15,15,39,8,18,0,2,235
20090320,宜蘭縣,119,7,18,6,28,27,14,162,15,17,0,22,435
20090320,屏東縣,212,8,20,8,35,17,3,152,31,13,0,46,545
20090320,彰化縣,331,19,51,7,58,67,7,395,19,7,0,30,991
20090320,新北市,512,42,89,6,116,69,34,210,62,101,0,32,1273
20090320,新竹市,198,4,10,2,24,18,9,206,15,21,0,9,516
20090320,新竹縣,102,4,12,1,18,10,6,126,5,3,0,18,305
20090320,桃園市,281,23,63,2,131,39,35,240,48,64,0,54,980
20090320,澎湖縣,40,3,2,0,4,3,0,8,2,0,0,4,66
20090320,臺中市,172,21,53,10,77,71,25,246,21,24,0,19,739
20090320,臺北市,442,39,91,6,190,130,130,386,46,215,0,42,1717
20090320,臺南市,73,17,38,6,43,29,25,310,18,14,0,8,581
20090320,臺東縣,78,5,7,2,21,13,2,89,6,1,0,8,232
20090320,花蓮縣,139,4,5,6,26,26,15,74,14,4,0,6,319
20090320,苗栗縣,201,6,6,3,36,19,4,153,10,7,0,4,449
20090320,連江縣,1,0,0,0,0,0,0,6,0,0,0,0,7
20090320,金門縣,33,0,0,1,4,0,0,13,1,0,0,2,54
20090320,雲林縣,214,16,17,6,40,33,6,84,6,6,0,7,435
20090320,高雄市,220,20,54,15,92,98,29,332,12,40,0,24,936
20090601,南投縣,171,8,9,1,20,17,6,146,7,4,0,6,395
20090601,嘉義市,60,13,22,3,33,21,3,47,5,3,0,9,219
20090601,嘉義縣,172,6,11,3,25,7,3,78,5,3,0,5,318
20090601,基隆市,97,5,6,0,29,15,14,39,8,18,0,2,233
20090601,宜蘭縣,106,7,16,6,27,27,15,158,15,16,0,20,413
20090601,屏東縣,213,8,20,9,35,17,3,147,31,13,0,43,539
20090601,彰化縣,322,19,52,8,58,64,8,390,19,7,0,30,977
20090601,新北市,509,41,87,6,115,68,29,203,61,100,0,32,1251
20090601,新竹市,194,4,10,2,24,18,9,199,15,21,0,8,504
20090601,新竹縣,100,4,12,1,18,10,6,125,5,3,0,17,301
20090601,桃園市,280,23,63,2,131,39,33,240,48,63,0,54,976
20090601,澎湖縣,40,3,1,0,4,3,0,7,2,0,0,4,64
20090601,臺中市,171,21,50,10,74,70,25,242,21,23,0,19,726
20090601,臺北市,446,40,90,6,191,132,127,384,47,215,0,42,1720
20090601,臺南市,73,18,39,6,43,31,24,307,18,14,0,8,581
20090601,臺東縣,76,5,7,2,21,13,2,90,6,1,0,8,231
20090601,花蓮縣,136,4,5,6,26,26,15,74,13,4,0,6,315
20090601,苗栗縣,202,6,6,3,36,20,4,153,10,7,0,4,451
20090601,連江縣,1,0,0,0,0,0,0,6,0,0,0,0,7
20090601,金門縣,32,0,0,1,4,0,0,13,1,0,0,3,54
20090601,雲林縣,212,16,17,6,40,33,6,81,6,6,0,7,430
20090601,高雄市,219,20,54,15,92,99,28,330,12,42,0,23,934
20091020,南投縣,194,8,11,2,25,18,12,138,12,6,0,6,432
20091020,嘉義市,74,13,23,1,25,17,4,59,7,4,0,13,240
20091020,嘉義縣,156,4,10,3,20,7,3,84,4,5,0,5,301
20091020,基隆市,94,9,10,2,25,20,24,40,12,16,0,3,255
20091020,宜蘭縣,126,8,19,8,25,27,17,199,13,23,0,18,483
20091020,屏東縣,228,10,21,6,35,18,3,144,48,15,0,25,553
20091020,彰化縣,341,17,59,7,63,69,19,397,17,8,0,24,1021
20091020,新北市,520,33,65,7,110,68,40,269,72,132,0,27,1343
20091020,新竹市,196,6,12,4,27,21,16,255,22,26,0,11,596
20091020,新竹縣,114,4,14,0,19,12,8,133,8,8,0,17,337
20091020,桃園市,336,26,55,5,103,29,34,235,56,76,0,66,1021
20091020,澎湖縣,48,3,1,0,6,4,0,4,4,0,0,3,73
20091020,臺中市,172,21,57,11,80,60,48,299,15,27,0,20,810
20091020,臺北市,418,42,102,5,199,159,140,435,60,268,0,26,1854
20091020,臺南市,75,17,44,6,45,50,36,337,13,18,0,8,649
20091020,臺東縣,96,2,3,2,13,10,4,114,8,2,0,13,267
20091020,花蓮縣,132,5,5,1,21,28,14,87,11,8,0,5,317
20091020,苗栗縣,212,7,13,2,24,27,5,168,12,6,0,5,481
20091020,連江縣,1,1,0,0,0,0,0,3,1,0,0,0,6
20091020,金門縣,36,0,1,0,4,0,1,13,3,2,0,3,63
20091020,雲林縣,227,19,20,6,36,35,9,117,6,5,0,7,487
20091020,高雄市,255,19,55,8,92,96,24,402,23,49,0,21,1044
20100322,南投縣,189,8,11,2,28,19,0,134,11,9,0,6,428
20100322,嘉義市,67,13,22,0,27,15,0,59,7,4,0,14,232
20100322,嘉義縣,149,4,10,3,21,6,0,82,5,5,0,6,294
20100322,基隆市,95,8,11,2,28,20,0,34,11,15,0,4,248
20100322,宜蘭縣,130,8,18,8,28,27,0,193,13,23,0,17,480
20100322,屏東縣,229,10,21,6,36,20,0,139,49,15,0,24,551
20100322,彰化縣,339,18,58,6,64,67,0,382,19,8,0,24,1002
20100322,新北市,516,32,66,7,110,66,0,266,71,133,0,26,1338
20100322,新竹市,196,6,12,5,29,21,0,247,21,27,0,11,589
20100322,新竹縣,112,4,14,0,20,12,0,126,9,9,0,17,331
20100322,桃園市,346,27,57,6,111,29,0,228,57,82,0,75,1059
20100322,澎湖縣,46,3,1,0,5,4,0,4,4,0,0,3,70
20100322,臺中市,172,21,58,12,85,62,0,295,18,28,0,17,814
20100322,臺北市,417,42,98,4,196,161,0,414,60,269,0,27,1807
20100322,臺南市,76,17,44,6,47,51,0,334,13,20,0,7,649
20100322,臺東縣,96,2,3,1,14,9,0,112,8,2,0,11,262
20100322,花蓮縣,129,5,5,1,18,27,0,86,11,8,0,5,309
20100322,苗栗縣,205,7,14,2,24,28,0,166,11,6,0,7,474
20100322,連江縣,1,1,0,0,0,0,0,3,1,0,0,0,6
20100322,金門縣,33,0,1,0,3,0,0,13,3,2,0,3,59
20100322,雲林縣,227,19,20,6,38,36,0,114,6,6,0,8,487
20100322,高雄市,258,18,55,8,108,102,0,392,24,52,0,21,1066
20100528,南投縣,189,8,11,2,29,19,0,134,11,8,0,7,429
20100528,嘉義市,67,13,22,0,27,14,0,58,7,4,0,14,230
20100528,嘉義縣,148,4,10,3,21,6,0,81,5,5,0,6,292
20100528,基隆市,95,8,11,3,29,19,0,33,11,15,0,4,249
20100528,宜蘭縣,127,8,18,7,30,27,0,188,13,23,0,17,470
20100528,屏東縣,227,10,21,6,36,20,0,138,48,15,0,24,547
20100528,彰化縣,337,18,58,6,65,63,0,381,19,8,0,23,993
20100528,新北市,512,32,66,7,110,65,0,263,71,132,0,28,1329
20100528,新竹市,193,6,12,5,29,20,0,243,21,26,0,11,580
20100528,新竹縣,113,4,14,0,20,12,0,126,9,9,0,17,332
20100528,桃園市,344,24,55,6,110,28,0,228,57,83,0,76,1051
20100528,澎湖縣,36,3,1,0,5,4,0,4,4,0,0,3,60
20100528,臺中市,172,21,58,12,84,62,0,293,18,28,0,18,810
20100528,臺北市,418,42,98,4,195,161,0,411,60,268,0,27,1807
20100528,臺南市,76,17,44,6,47,50,0,334,13,20,0,7,646
20100528,臺東縣,95,2,3,1,14,9,0,112,8,2,0,12,262
20100528,花蓮縣,121,5,5,1,18,27,0,83,11,8,0,5,297
20100528,苗栗縣,205,7,15,3,24,29,0,160,11,7,0,7,473
20100528,連江縣,1,1,0,0,0,0,0,3,1,0,0,0,6
20100528,金門縣,33,0,1,0,4,0,0,13,3,2,0,3,60
20100528,雲林縣,221,19,20,6,39,36,0,113,6,6,0,8,481
20100528,高雄市,256,18,55,8,108,101,0,388,24,52,0,21,1059
20101020,南投縣,218,9,14,4,25,20,0,143,13,14,0,0,486
20101020,嘉義市,81,14,20,1,19,9,0,77,12,4,0,0,257
20101020,嘉義縣,152,3,10,3,17,8,0,111,3,5,0,0,323
20101020,基隆市,91,9,10,4,19,16,0,41,14,19,0,0,247
20101020,宜蘭縣,132,7,20,7,23,31,0,218,18,34,0,0,541
20101020,屏東縣,261,7,19,3,35,26,0,129,53,17,0,0,563
20101020,彰化縣,376,21,53,8,65,55,0,378,21,10,0,0,1046
20101020,新北市,580,27,80,8,110,81,0,345,77,159,0,0,1551
20101020,新竹市,200,8,14,5,32,24,0,258,31,32,0,0,633
20101020,新竹縣,140,3,13,0,20,11,0,140,11,11,0,0,370
20101020,桃園市,399,30,63,10,110,19,0,273,59,111,0,0,1205
20101020,澎湖縣,41,3,2,0,4,4,0,3,4,1,0,0,66
20101020,臺中市,168,23,56,10,84,65,0,286,22,43,0,0,831
20101020,臺北市,422,41,112,7,193,166,0,555,58,332,0,0,2087
20101020,臺南市,67,22,42,7,45,57,0,381,14,19,0,0,693
20101020,臺東縣,98,3,4,2,10,11,0,130,10,2,0,0,280
20101020,花蓮縣,142,6,5,1,18,25,0,94,16,11,0,0,343
20101020,苗栗縣,216,10,16,4,16,29,0,195,13,10,0,0,522
20101020,連江縣,0,0,0,0,0,0,0,1,1,0,0,0,3
20101020,金門縣,37,1,1,1,3,1,0,21,6,5,0,0,79
20101020,雲林縣,240,16,18,7,33,36,0,157,7,6,0,0,545
20101020,高雄市,277,26,60,8,118,96,0,482,26,68,0,0,1212
20110321,南投縣,215,9,14,4,24,21,0,137,13,14,0,0,479
20110321,嘉義市,73,13,19,1,19,10,0,59,12,4,0,0,229
20110321,嘉義縣,153,3,10,3,17,8,0,105,3,5,0,0,318
20110321,基隆市,91,9,11,4,22,19,0,39,14,20,0,0,257
20110321,宜蘭縣,134,8,18,7,24,34,0,207,19,34,0,0,534
20110321,屏東縣,259,7,20,4,47,25,0,122,55,15,0,0,568
20110321,彰化縣,370,21,54,9,68,54,0,367,21,11,0,0,1028
20110321,新北市,564,28,80,8,107,82,0,335,74,161,0,0,1524
20110321,新竹市,195,8,14,5,33,25,0,252,30,35,0,0,630
20110321,新竹縣,139,3,13,0,20,11,0,140,12,10,0,0,368
20110321,桃園市,399,29,63,11,114,18,0,262,61,113,0,0,1213
20110321,澎湖縣,41,3,2,0,5,4,0,3,4,1,0,0,67
20110321,臺中市,575,49,95,25,181,166,0,850,58,72,0,0,2254
20110321,臺北市,426,42,113,7,191,173,0,544,56,339,0,0,2093
20110321,臺南市,372,35,60,17,93,100,0,793,34,31,0,0,1603
20110321,臺東縣,97,3,4,2,11,10,0,127,10,3,0,0,277
20110321,花蓮縣,135,6,6,1,19,24,0,89,16,12,0,0,333
20110321,苗栗縣,206,10,16,4,17,30,0,185,14,9,0,0,504
20110321,連江縣,0,0,0,0,0,0,0,1,1,0,0,0,4
20110321,金門縣,36,1,1,1,4,2,0,20,6,4,0,0,78
20110321,雲林縣,232,16,19,5,33,37,0,148,7,6,0,0,526
20110321,高雄市,571,35,77,14,172,153,0,806,43,84,0,0,2036
20110530,南投縣,211,9,13,4,24,21,0,135,13,15,0,0,470
20110530,嘉義市,73,13,19,1,19,9,0,57,12,3,0,0,224
20110530,嘉義縣,152,3,10,3,17,8,0,103,3,5,0,0,315
20110530,基隆市,92,9,11,4,21,19,0,37,14,22,0,0,257
20110530,宜蘭縣,134,8,18,7,24,34,0,208,19,32,0,0,532
20110530,屏東縣,258,7,20,3,46,25,0,118,54,17,0,0,562
20110530,彰化縣,369,21,55,9,68,54,0,366,21,11,0,0,1027
20110530,新北市,563,28,79,7,108,82,0,331,73,157,0,0,1508
20110530,新竹市,191,8,14,5,31,24,0,248,30,31,0,0,615
20110530,新竹縣,139,3,13,0,20,11,0,138,12,10,0,0,366
20110530,桃園市,397,29,63,11,113,18,0,262,61,111,0,0,1208
20110530,澎湖縣,41,3,2,0,5,4,0,3,4,1,0,0,67
20110530,臺中市,572,46,95,25,177,162,0,849,58,71,0,0,2237
20110530,臺北市,430,42,111,7,196,159,0,540,56,338,0,0,2069
20110530,臺南市,373,35,60,18,93,101,0,791,33,31,0,0,1603
20110530,臺東縣,94,3,4,2,11,10,0,124,10,3,0,0,271
20110530,花蓮縣,133,6,6,1,18,24,0,85,16,12,0,0,328
20110530,苗栗縣,200,10,16,4,16,30,0,185,14,9,0,0,498
20110530,連江縣,0,0,0,0,0,0,0,1,1,0,0,0,4
20110530,金門縣,37,1,1,1,4,2,0,20,7,4,0,0,80
20110530,雲林縣,231,16,19,5,33,37,0,147,7,6,0,0,524
20110530,高雄市,570,34,77,13,171,154,0,799,43,84,0,0,2025
20111020,南投縣,225,9,10,5,28,16,0,151,23,13,0,0,506
20111020,嘉義市,75,14,13,3,27,11,0,80,11,6,0,0,255
20111020,嘉義縣,136,2,5,2,16,9,0,126,5,4,0,0,314
20111020,基隆市,91,12,8,6,19,16,0,45,12,21,0,0,263
20111020,宜蘭縣,130,7,18,6,25,28,0,202,19,42,0,0,524
20111020,屏東縣,251,10,21,4,45,26,0,77,47,21,0,0,513
20111020,彰化縣,406,22,48,7,57,46,0,367,22,11,0,0,1049
20111020,新北市,606,23,71,8,103,85,0,404,65,211,0,0,1674
20111020,新竹市,183,8,13,5,25,16,0,284,32,27,0,0,625
20111020,新竹縣,160,3,17,0,22,9,0,169,15,12,0,0,431
20111020,桃園市,429,29,78,12,106,18,0,358,72,118,0,0,1393
20111020,澎湖縣,44,0,3,0,6,2,0,4,4,3,0,0,70
20111020,臺中市,602,42,93,22,169,158,0,859,68,107,0,0,2370
20111020,臺北市,402,47,99,6,204,156,0,699,64,438,0,0,2331
20111020,臺南市,400,29,70,16,101,102,0,841,36,43,0,0,1712
20111020,臺東縣,95,3,5,1,13,7,0,130,7,4,0,0,275
20111020,花蓮縣,140,7,8,1,20,20,0,97,12,16,0,0,346
20111020,苗栗縣,229,11,14,6,19,19,0,203,12,6,0,0,537
20111020,連江縣,0,1,0,0,0,0,0,0,1,0,0,0,3
20111020,金門縣,36,1,1,1,3,1,0,24,11,4,0,0,85
20111020,雲林縣,253,11,24,6,38,34,0,194,9,4,0,0,600
20111020,高雄市,578,36,68,9,163,140,0,868,56,118,0,0,2115
20120320,南投縣,225,9,10,5,31,16,0,148,23,11,0,0,506
20120320,嘉義市,70,14,12,3,27,11,0,73,11,6,0,0,242
20120320,嘉義縣,123,2,5,2,16,9,0,121,5,4,0,0,296
20120320,基隆市,93,10,8,6,19,18,0,44,15,21,0,0,267
20120320,宜蘭縣,127,7,18,5,26,32,0,197,19,42,0,0,518
20120320,屏東縣,259,9,22,4,44,28,0,72,47,22,0,0,518
20120320,彰化縣,404,23,47,7,57,44,0,355,22,10,0,0,1034
20120320,新北市,598,25,71,8,104,87,0,393,65,208,0,0,1657
20120320,新竹市,179,8,13,5,25,17,0,277,32,26,0,0,616
20120320,新竹縣,156,3,17,0,23,9,0,167,14,12,0,0,426
20120320,桃園市,434,30,81,13,110,19,0,347,68,117,0,0,1395
20120320,澎湖縣,42,0,3,0,6,2,0,4,4,3,0,0,68
20120320,臺中市,590,42,91,22,170,154,0,820,68,105,0,0,2302
20120320,臺北市,398,45,99,6,204,164,0,685,64,443,0,0,2314
20120320,臺南市,398,29,70,17,100,103,0,815,37,43,0,0,1690
20120320,臺東縣,96,3,5,1,13,6,0,120,7,4,0,0,264
20120320,花蓮縣,137,7,7,1,21,20,0,94,12,16,0,0,339
20120320,苗栗縣,228,11,15,6,19,21,0,195,12,6,0,0,530
20120320,連江縣,0,1,0,0,0,0,0,1,1,0,0,0,4
20120320,金門縣,34,1,1,1,3,1,0,22,11,4,0,0,81
20120320,雲林縣,250,11,25,6,37,34,0,189,9,4,0,0,594
20120320,高雄市,567,38,69,9,166,149,0,844,54,123,0,0,2099
20120528,南投縣,222,9,10,5,32,16,0,146,21,12,0,0,501
20120528,嘉義市,71,14,12,3,27,10,0,74,11,6,0,0,243
20120528,嘉義縣,121,2,6,2,16,9,0,123,5,4,0,0,298
20120528,基隆市,92,10,7,6,19,19,0,43,15,21,0,0,265
20120528,宜蘭縣,127,7,18,5,25,31,0,190,18,41,0,0,506
20120528,屏東縣,259,9,22,5,47,28,0,75,47,22,0,0,530
20120528,彰化縣,403,23,47,8,56,46,0,359,22,10,0,0,1037
20120528,新北市,594,24,70,8,104,86,0,392,65,208,0,0,1652
20120528,新竹市,178,8,13,5,24,18,0,279,32,26,0,0,617
20120528,新竹縣,159,3,17,0,23,9,0,166,14,12,0,0,429
20120528,桃園市,429,30,80,13,111,19,0,348,68,116,0,0,1389
20120528,澎湖縣,42,0,3,0,6,2,0,4,4,3,0,0,68
20120528,臺中市,591,43,90,22,171,151,0,820,67,106,0,0,2299
20120528,臺北市,399,45,99,6,206,166,0,686,64,446,0,0,2323
20120528,臺南市,399,29,69,17,100,106,0,823,37,46,0,0,1702
20120528,臺東縣,96,3,6,1,13,6,0,119,7,4,0,0,263
20120528,花蓮縣,137,7,7,1,21,20,0,92,12,16,0,0,338
20120528,苗栗縣,240,11,15,6,21,26,0,205,13,6,0,0,561
20120528,連江縣,0,1,0,0,0,0,0,1,1,0,0,0,4
20120528,金門縣,34,1,1,1,3,1,0,23,11,4,0,0,82
20120528,雲林縣,245,11,25,7,37,33,0,182,9,4,0,0,583
20120528,高雄市,564,38,70,9,167,151,0,843,51,124,0,0,2096
20121020,南投縣,232,8,15,5,29,18,0,167,24,10,0,0,533
20121020,嘉義市,85,14,11,3,31,15,0,110,11,12,0,0,312
20121020,嘉義縣,134,2,7,2,22,10,0,174,5,7,0,0,374
20121020,基隆市,96,11,6,5,13,20,0,44,18,25,0,0,276
20121020,宜蘭縣,132,9,22,3,23,30,0,216,22,45,0,0,560
20121020,屏東縣,250,8,21,1,30,29,0,108,36,24,0,0,514
20121020,彰化縣,423,21,49,8,57,50,0,377,26,16,0,0,1114
20121020,新北市,633,25,81,7,116,89,0,471,58,271,0,0,1873
20121020,新竹市,183,9,12,1,26,21,0,318,29,39,0,0,669
20121020,新竹縣,165,3,17,0,25,8,0,188,16,15,0,0,464
20121020,桃園市,453,28,78,12,115,21,0,474,66,136,0,0,1593
20121020,澎湖縣,38,0,3,0,4,2,0,4,4,3,0,0,62
20121020,臺中市,650,44,87,15,133,135,0,770,79,135,0,0,2286
20121020,臺北市,405,50,99,8,195,143,0,881,66,502,0,0,2590
20121020,臺南市,438,32,78,18,92,83,0,841,51,49,0,0,1760
20121020,臺東縣,91,2,5,2,11,10,0,129,6,6,0,0,273
20121020,花蓮縣,158,6,8,2,22,18,0,106,13,18,0,0,376
20121020,苗栗縣,253,8,8,3,22,18,0,251,13,8,0,0,603
20121020,連江縣,1,1,0,0,0,0,0,3,0,0,0,0,6
20121020,金門縣,36,1,0,1,2,0,0,29,10,6,0,0,89
20121020,雲林縣,246,6,20,4,38,29,0,217,16,5,0,0,620
20121020,高雄市,639,41,75,12,161,131,0,894,49,161,0,0,2238
20130320,南投縣,221,8,16,5,32,19,0,157,21,11,0,0,514
20130320,嘉義市,87,13,10,3,32,17,0,109,11,12,0,0,313
20130320,嘉義縣,133,2,7,2,21,9,0,173,6,7,0,0,372
20130320,基隆市,97,10,6,4,9,19,0,43,19,25,0,0,271
20130320,宜蘭縣,126,9,23,3,22,31,0,199,21,44,0,0,535
20130320,屏東縣,244,8,22,1,30,29,0,107,36,25,0,0,508
20130320,彰化縣,417,22,48,7,57,50,0,358,25,16,0,0,1080
20130320,新北市,623,25,80,7,117,90,0,462,57,270,0,0,1857
20130320,新竹市,180,9,12,1,26,21,0,315,29,38,0,0,661
20130320,新竹縣,166,3,17,0,23,8,0,180,16,14,0,0,455
20130320,桃園市,447,28,80,12,116,22,0,462,66,143,0,0,1594
20130320,澎湖縣,39,0,3,0,4,2,0,4,5,3,0,0,64
20130320,臺中市,640,47,86,14,128,131,0,746,78,132,0,0,2238
20130320,臺北市,405,51,100,7,194,136,0,868,67,503,0,0,2551
20130320,臺南市,419,33,78,18,97,83,0,828,52,50,0,0,1737
20130320,臺東縣,85,2,4,2,11,10,0,122,6,6,0,0,259
20130320,花蓮縣,151,6,8,2,22,20,0,96,12,18,0,0,360
20130320,苗栗縣,232,7,8,3,22,18,0,241,12,9,0,0,569
20130320,連江縣,1,1,0,0,0,0,0,3,0,0,0,0,6
20130320,金門縣,36,1,0,1,2,0,0,29,10,6,0,0,89
20130320,雲林縣,246,6,20,4,38,31,0,203,17,5,0,0,608
20130320,高雄市,627,43,74,13,162,131,0,881,48,164,0,0,2216
20130528,南投縣,220,8,16,5,32,19,0,155,20,11,0,0,510
20130528,嘉義市,87,13,10,3,33,16,0,106,11,12,0,0,309
20130528,嘉義縣,133,2,7,2,21,9,0,173,6,7,0,0,372
20130528,基隆市,97,10,6,4,9,19,0,43,19,25,0,0,273
20130528,宜蘭縣,126,9,22,3,21,31,0,198,21,43,0,0,529
20130528,屏東縣,242,8,22,1,30,28,0,100,35,26,0,0,499
20130528,彰化縣,415,21,48,7,57,49,0,350,25,15,0,0,1066
20130528,新北市,621,25,80,7,117,88,0,452,57,269,0,0,1843
20130528,新竹市,180,8,12,1,26,21,0,312,29,36,0,0,655
20130528,新竹縣,166,3,17,0,23,8,0,180,16,14,0,0,455
20130528,桃園市,440,27,79,12,116,22,0,459,66,143,0,0,1578
20130528,澎湖縣,39,0,3,0,4,1,0,4,4,3,0,0,61
20130528,臺中市,638,47,86,14,128,130,0,745,77,132,0,0,2229
20130528,臺北市,408,50,100,7,150,135,0,861,58,505,0,0,2560
20130528,臺南市,420,34,77,17,97,83,0,822,52,50,0,0,1730
20130528,臺東縣,84,2,4,2,11,10,0,118,6,7,0,0,255
20130528,花蓮縣,145,6,8,2,21,20,0,89,12,18,0,0,346
20130528,苗栗縣,234,7,8,3,22,19,0,239,12,10,0,0,569
20130528,連江縣,1,1,0,0,0,0,0,3,0,0,0,0,6
20130528,金門縣,36,1,0,1,2,0,0,29,10,6,0,0,89
20130528,雲林縣,245,6,20,4,38,31,0,203,17,5,0,0,607
20130528,高雄市,623,43,75,13,164,131,0,859,48,164,0,0,2191
20131021,南投縣,224,9,19,3,30,25,0,165,25,16,0,0,550
20131021,嘉義市,94,12,12,5,39,19,0,143,12,13,0,0,371
20131021,嘉義縣,114,2,8,0,25,12,0,186,4,6,0,0,376
20131021,基隆市,100,8,8,3,15,20,0,40,16,23,0,0,279
20131021,宜蘭縣,114,10,18,1,19,22,0,193,16,58,0,0,499
20131021,屏東縣,247,12,27,1,39,28,0,112,27,28,0,0,529
20131021,彰化縣,440,19,39,11,58,39,0,372,27,21,0,0,1115
20131021,新北市,635,28,59,6,121,82,0,520,63,339,0,0,1986
20131021,新竹市,156,7,11,1,23,17,0,378,20,51,0,0,698
20131021,新竹縣,165,4,18,1,26,11,0,217,19,15,0,0,516
20131021,桃園市,508,28,81,9,115,19,0,550,78,166,0,0,1844
20131021,澎湖縣,37,0,5,0,4,0,0,8,8,4,0,0,73
20131021,臺中市,694,40,83,18,116,106,0,714,79,172,0,0,2255
20131021,臺北市,400,43,98,7,156,129,0,1031,47,569,0,0,2792
20131021,臺南市,470,28,89,13,97,86,0,796,52,57,0,0,1778
20131021,臺東縣,100,3,4,2,11,7,0,135,6,9,0,0,290
20131021,花蓮縣,161,8,14,3,25,16,0,148,10,20,0,0,433
20131021,苗栗縣,266,5,9,3,23,22,0,302,13,13,0,0,674
20131021,連江縣,4,0,0,0,0,0,0,5,0,1,0,0,11
20131021,金門縣,27,0,1,0,3,0,0,28,8,6,0,0,76
20131021,雲林縣,281,4,16,7,38,25,0,220,18,7,0,0,664
20131021,高雄市,663,30,72,11,156,125,0,952,48,206,0,0,2349
20140320,南投縣,210,7,19,2,25,30,0,161,23,19,0,0,526
20140320,嘉義市,87,11,14,5,39,16,0,127,12,14,0,0,341
20140320,嘉義縣,112,2,8,0,26,14,0,184,4,7,0,0,375
20140320,基隆市,99,8,5,3,16,22,0,39,15,22,0,0,273
20140320,宜蘭縣,113,10,18,1,20,21,0,187,15,56,0,0,487
20140320,屏東縣,237,13,27,1,39,28,0,107,26,28,0,0,517
20140320,彰化縣,440,19,39,11,59,23,0,356,27,20,0,0,1079
20140320,新北市,639,28,59,6,112,84,0,516,62,338,0,0,1984
20140320,新竹市,156,7,11,1,24,17,0,362,20,52,0,0,682
